,Date,User,Tweet
2381,2022-11-16 23:46:38+00:00,zogirl5,@Abbbiemarie13 Manifesting for you girlie because I struck out yesterday and don’t have a capital one card.
2382,2022-11-16 23:45:00+00:00,desitheswiftie,I don’t have a Capital One card so I didn’t try to get  tickets today but apparently Ticketmaster is just as shitty as yesterday. Im so sorry fellow Swifties….I wish Taylor stopped using Ticketmaster….🫤
2383,2022-11-16 23:44:35+00:00,wildIyenchanted,@11_blocks We tried to pay and when we put my card in it said it wasn’t a capital one card (even though it was) and kicked us out 🥲
2384,2022-11-16 23:42:34+00:00,Willyums11,"@Ticketmaster This was an absolute joke. I have a Capital One card, logged in at 2 on the dot, and by the time it was my turn no tickets were coming up. I got ONE option for a package that was $600 that went away shortly and all I continuously got was “adjust your filters.” I needed 1 ticket. https://t.co/t5ejZbe7Fn"
2385,2022-11-16 23:40:57+00:00,LehMiley,"capital one failed me today.. 2 seattle shows got there early right card, yet smh no tickets? how is this okay #TSxCapitalOne"
2386,2022-11-16 23:38:44+00:00,vanessasversion,"i got boosted, presale, and a capital one card and i still did not get tickets (:"
2387,2022-11-16 23:38:07+00:00,KarmaKitten_13,Canceling this POS Capital One card that we do not need. Byeeeee
2388,2022-11-16 23:38:04+00:00,notjesi,damn i have a capital one card &amp; am not a swiftie how much do y’all rlly want these tickets 😏 https://t.co/EAejItaIwH
2389,2022-11-16 23:37:22+00:00,KarmaKitten_13,"I used my capital one card to try and get 2 tickets for a friend, got to the seating chart in about 12 minutes and tried to get the cheapest seats available (the $201 or $250ish ones) for almost an hour I tried to get into checkout and could not. “Securing your tickets” my ass."
2390,2022-11-16 23:36:07+00:00,hheather1316,Me when ticket master said they couldn’t process my floor seats because my capital one card was wrong https://t.co/xI3RgMXqo7
2391,2022-11-16 23:35:43+00:00,kendalljhensley,"@fireplaceashes any arlington or houston dates, 5 tickets, and less than $275 for each. i had presale yesterday and was on @SeatGeekHelp for 8 hours just for the site to crash on me 5 times. then i had a capital one card today and arlington never even loaded even tho i had been waiting all day😭"
2392,2022-11-16 23:34:28+00:00,kimmybythebae,Thankful for knowing someone with a Capital One card. Taylor Swift tickets secured! Over my budget but just lucky to actually get tickets. #TSxCapitalOne #TaylorSwift https://t.co/FHHTLKHYOI
2393,2022-11-16 23:34:11+00:00,longhairry,"one day i will laugh about how i was # 348 in the ticketmaster queue, had 4 fantastic seats in my cart, and they decided to text the person whose capital one card I was using a code that they couldn’t receive bc they are out of the country so I had to tragically watch it time out"
2394,2022-11-16 23:33:39+00:00,missangiej_,I wonder how many people entered the queue without a capital one card making the line even longer. #taylorswiftpresale #capitalone
2395,2022-11-16 23:33:38+00:00,heather_m_s,"@Erinsk8 Ahh nice, I sadly do not have a capital one card so I'll have to fight it out in the general sale on Friday, hopefully there's still tickets left 😕"
2396,2022-11-16 23:33:25+00:00,_drkatz,"Taylor Swift capital one presale keeps directing me to the “public sale”, I don’t even get an option to put in my card pre-sale code @Ticketmaster @taylorswift13"
2397,2022-11-16 23:30:17+00:00,iamamirror_ball,"@sammiebeary @katieminix yeah I did , I tried for the capital one card but they all sold out while I was in line and I haven’t seen any get any non vip tickets. I’m going to try Friday :( good luck!"
2398,2022-11-16 23:30:02+00:00,mvxangel,"I️ got a capital one credit card, do I️ qualify?"
2399,2022-11-16 23:28:53+00:00,a_mcc13,"Really regretting not signing up for a Capital One credit card right now. Apparently it went swimmingly for many long-time Swifties (and I am so happy for you!) 
Guess I’ll try my luck at General sale on Friday? 🥺
#TaylorSwiftTheErasTour"
2400,2022-11-16 23:28:44+00:00,DallasDan1968,@angelamary21 @CapitalOne @TMFanSupport I got in earlier today without any presale or capital one card…it was random.  And I panicked and didn’t buy tickets..
2401,2022-11-16 23:27:38+00:00,gabiwithonei,I used my mom’s Capital One card for the presale today without knowing they would text her an access code to purchase tix. She was in a meeting so I called her secretary &amp; told her it was an emergency and my mom called me thinking I was dead
2402,2022-11-16 23:25:40+00:00,MeganPanatier,Lol @CapitalOne @taylorswift13 I tried to get tickets with my capital one card but you guys declined my card thinking I was hacked for $2500 for 4 tix —- but then when you approved me I was out of line 😂 lol capitalism yay
2403,2022-11-16 23:24:45+00:00,AmyLuettich,At least my Capital One card is still paid off. #TSErasTour #Ticketmaster #TicketmasterIsOverParty
2404,2022-11-16 23:23:37+00:00,hellotayswift,My sister in law even tried with her capital one card today and they were already sold out by the the time she got in for Houston😣 Friday’s not looking so good 🥲
2405,2022-11-16 23:22:16+00:00,nelliebailon,"Jokes aside, the frustration is real. I’m a verified Tay fan AND have a Capital One card and wasn’t able to get tickets even though I was apart of TWO DIFFERENT PRESALES!!!! Wtfffffffff"
2406,2022-11-16 23:19:40+00:00,cruelsummers_,forever grateful for my roommate with a high credit score and capital one card literally owe her my sanity rn
2407,2022-11-16 23:16:55+00:00,karismidnights,Can I cancel that capital one card because it was all for nothing 😭 #TSxCapitalOne
2408,2022-11-16 23:16:12+00:00,SupportWitches,i’m actually so mad right now. @Ticketmaster accepted the first 6 digits of my capital one card to select tickets and then said it wasn’t a capital one card. make it make sense #TSxCapitalOne
2409,2022-11-16 23:16:09+00:00,1989SOTT,"the way i was boosted in presale and got a code, didn’t get a ticket. i have a capital one card and participated in presale, didn’t get a ticket. i’m trying so hard to get these fucking tickets and i told 4 of my friends i’d get there’s to, so we could sit together. i’m so sad"
2410,2022-11-16 23:15:54+00:00,ThingsKupidsays,@taylorswift13 this happened to millions of loyal fans. Now your price limits are non existent because boys got ahold of the tickets. Being a capital one card holder did nothing for me or getting my place boosted from Taylor Nation. #TSxCapitalOne https://t.co/RG79rFplMF
2411,2022-11-16 23:15:46+00:00,MeliiMamiii,Not me making a huge payment on my Capital One card so I can do the presale to see @taylorswift13 and @Ticketmaster being a piece of trash AGAIN and crashing. So now I’m poor and ticketless
2412,2022-11-16 23:15:19+00:00,alexisxcamargo,I made my mom sign up for a capital one credit card just for presale tickets lmao s/o to her &lt;3
2413,2022-11-16 23:14:22+00:00,BritReid01,At the end of the day I feel the worst for my poor sweet father who applied for a capital one card just so I could get presale and I got 0 tickets and now he’s stuck with their below average travel benefits forever
2414,2022-11-16 23:14:18+00:00,Guadababe,My coworker gave me her capital one card so i could try to get better Taylor tickets i love her 🥹
2415,2022-11-16 23:13:26+00:00,Quequis240,@Ticketmaster I got verified for the fan presale and I had every boost possible and I got nothing. I tried again today with my capital one card and again I got nothing. I am truly devastated 😭 I had Loverfest tickets and I can’t even get tickets for the Eras tour. YOU FAILED ME and OTHER FANS
2416,2022-11-16 23:12:39+00:00,SamLeww,I got a whole ass capital one card for this shit 💀💀💀 #TSxCapitalOne
2417,2022-11-16 23:11:35+00:00,amandafuhleesha,@Ticketmaster Did anyone with a capital one card actuallt get tickets?? Tried for over an hour.
2418,2022-11-16 23:11:03+00:00,KorinnaGarcia_,How the hell did I wait even longer in this sale?! Then I finally get in and it transferred me to general sale countdown. This is fucked! I know damn well all those people didn’t have a Capital One card!! This is so disheartening.
2419,2022-11-16 23:09:54+00:00,halebugs,"2 days later with priority because of having loverfest tickets and having capital one card access, I still have NO tickets. So fun 🙃"
2420,2022-11-16 23:09:34+00:00,jenyphir,"got a presale code AND have a capital one card AND still didn’t get tickets. i wanted to surprise my sister, im so over this  #TSxCapitalOne"
2421,2022-11-16 23:09:28+00:00,gv_marie,So I did not win the Great War. Seat Geek attempted to charge my card for like $5K yesterday so my balance is non existent and my capital one card did not go through. The worst part is that I had great seats in my cart. #fml #capitalonepresale #seatgeek #TaylorSwift
2422,2022-11-16 23:09:26+00:00,melissajenna,"tried the #TSxCapitalOne presale for both Santa Clara shows, all the LA shows, Seattle AND Denver, and came up empty-handed once again. same ""sorry, another fan..."" every time.

questioning the helpfulness of verified fan codes, #taylornation boosts AND my Capital One card 😫"
2423,2022-11-16 23:08:25+00:00,colesara_,@Ticketmaster y’all should be ashamed of yourselves. i had a presale code and a capital one card and got kicked out of your shitty website every time i tried to buy tickets
2424,2022-11-16 23:08:09+00:00,giinnyweasleys,@bahnanna4 @CapitalOne 👀👀 I’m at work now but I do indeed have a capital one card if you need help whenever I get out
2425,2022-11-16 23:07:51+00:00,grapejuicegays,"literally crying over not getting CAPITAL ONE PRESALE LIKE- I HAVE A WHOLE CAPITAL ONE CARD, what was the point of this presale if it was just as awful"
2426,2022-11-16 23:07:05+00:00,miaaalexissss,@Ticketmaster crazy because got tickets in my cart tried to check out &amp; it was stuck then i lost my tickets. so much for making it easier on the capital one card holders
2427,2022-11-16 23:06:32+00:00,timberdog526,0 tickets secured during capital one pre-sale. Good thing I got another credit card for nothing. 🤦‍♀️
2428,2022-11-16 23:06:02+00:00,penthouseheart,me using my great aunt’s capital one card for taylor tickets when she doesn’t even like taylor at all is hilarious like thanks girl!
2429,2022-11-16 23:05:26+00:00,Yarenis624,Well the Capital One card helped for ABSOLUTELY NOTHING bc I wasn’t able to get tickets to any of the shows 😭😭😭😭 #TaylorSwiftErasTour
2430,2022-11-16 23:03:04+00:00,_emilyliu_,👯‍♀️ me and @rahejagarima at our local capital one cafe bc i need to put this card to use somehow
2431,2022-11-16 23:02:46+00:00,EyeOnUtah,Feels like fraud for @CapitalOne to convince people to signup for a credit card to get access to @Ticketmaster presale for @taylorswift13. They knew there weren’t enough tickets available. What a waste of a credit report check. Restore my FICO score Capital One!
2432,2022-11-16 23:02:14+00:00,ChavosCaroline,@taylornation13 @taylorswift13 @Ticketmaster @CapitalOne  it’s my second time being unsuccessful in getting tickets for TS! I got a capital one card just to make sure I could get tickets if I didn’t get the fan presale. HELP A GIRL OUT
2433,2022-11-16 23:01:38+00:00,SupportWitches,"got through for a VIP ticket, input my capital one card information, and promptly got fucked because TM didn't recognize it as a capital one card :~) now three shows are sold out and i have no tickets. thanks for all the support &lt;3 @Ticketmaster @TMFanSupport #TSxCapitalOne"
2434,2022-11-16 23:01:16+00:00,andrecs,@Ticketmaster Really disappointed. I did everything right. I got no tickets. Zip. Zero. Zilch. Thanks for wasting my time @TMFanSupport @CapitalOne I think I'll cut up my capital one card now and encourage my kids to listen to different music
